 ,Area,Mean,Min,Max
6234,0.001,255,255,255
6235,0.008,255,255,255
6236,0.005,255,255,255
6237,0.007,255,255,255
6238,0.007,255,255,255
6239,0.006,255,255,255
6240,0.003,255,255,255
6241,0.003,255,255,255
6242,0.002,255,255,255
6243,0.007,255,255,255
6244,0.007,255,255,255
6245,0.003,255,255,255
6246,0.012,255,255,255
6247,0.009,255,255,255
6248,0.005,255,255,255
6249,0.009,255,255,255
6250,0.002,255,255,255
6251,0.007,255,255,255
6252,0.008,255,255,255
6253,0.010,255,255,255
6254,0.006,255,255,255
6255,0.008,255,255,255
6256,0.004,255,255,255
6257,0.003,255,255,255
6258,0.009,255,255,255
6259,0.006,255,255,255
6260,0.007,255,255,255
6261,0.009,255,255,255
6262,0.008,255,255,255
6263,0.006,255,255,255
6264,0.009,255,255,255
6265,0.004,255,255,255
6266,0.008,255,255,255
6267,0.007,255,255,255
6268,0.010,255,255,255
6269,0.006,255,255,255
6270,0.010,255,255,255
6271,0.002,255,255,255
6272,0.009,255,255,255
6273,0.004,255,255,255
6274,0.008,255,255,255
6275,0.004,255,255,255
6276,0.010,255,255,255
6277,0.004,255,255,255
6278,0.002,255,255,255
6279,0.014,255,255,255
6280,0.006,255,255,255
6281,0.004,255,255,255
6282,0.011,255,255,255
6283,0.002,255,255,255
6284,0.004,255,255,255
6285,0.008,255,255,255
6286,0.004,255,255,255
6287,0.008,255,255,255
6288,0.007,255,255,255
6289,0.008,255,255,255
6290,0.006,255,255,255
6291,0.006,255,255,255
6292,0.002,255,255,255
6293,0.003,255,255,255
6294,0.006,255,255,255
6295,0.006,255,255,255
6296,0.004,255,255,255
6297,0.009,255,255,255
6298,0.006,255,255,255
6299,0.004,255,255,255
6300,0.007,255,255,255
6301,0.007,255,255,255
6302,0.008,255,255,255
6303,0.005,255,255,255
6304,0.007,255,255,255
6305,0.004,255,255,255
6306,0.001,255,255,255
6307,0.011,255,255,255
6308,0.001,255,255,255
6309,0.007,255,255,255
6310,0.006,255,255,255
6311,0.005,255,255,255
6312,0.006,255,255,255
6313,0.005,255,255,255
6314,0.001,255,255,255
6315,0.004,255,255,255
6316,0.006,255,255,255
6317,0.005,255,255,255
6318,0.006,255,255,255
6319,0.005,255,255,255
6320,0.005,255,255,255
6321,0.011,255,255,255
6322,0.008,255,255,255
6323,0.002,255,255,255
6324,0.001,255,255,255
6325,0.002,255,255,255
6326,0.007,255,255,255
6327,0.008,255,255,255
6328,0.005,255,255,255
6329,0.007,255,255,255
6330,0.005,255,255,255
6331,0.007,255,255,255
6332,0.009,255,255,255
6333,0.003,255,255,255
6334,0.003,255,255,255
6335,0.002,255,255,255
6336,0.002,255,255,255
6337,0.007,255,255,255
6338,0.007,255,255,255
6339,0.003,255,255,255
6340,0.012,255,255,255
6341,0.009,255,255,255
6342,0.005,255,255,255
6343,0.009,255,255,255
6344,0.002,255,255,255
6345,0.007,255,255,255
6346,0.009,255,255,255
6347,0.010,255,255,255
6348,0.007,255,255,255
6349,0.009,255,255,255
6350,0.004,255,255,255
6351,0.004,255,255,255
6352,0.006,255,255,255
6353,0.009,255,255,255
6354,0.008,255,255,255
6355,0.008,255,255,255
6356,0.008,255,255,255
6357,0.006,255,255,255
6358,0.004,255,255,255
6359,0.009,255,255,255
6360,0.007,255,255,255
6361,0.006,255,255,255
6362,0.011,255,255,255
6363,0.002,255,255,255
6364,0.009,255,255,255
6365,0.004,255,255,255
6366,0.007,255,255,255
6367,0.004,255,255,255
6368,0.009,255,255,255
6369,0.003,255,255,255
6370,0.004,255,255,255
6371,0.014,255,255,255
6372,0.007,255,255,255
6373,0.004,255,255,255
6374,0.012,255,255,255
6375,0.003,255,255,255
6376,0.004,255,255,255
6377,0.008,255,255,255
6378,0.004,255,255,255
6379,0.008,255,255,255
6380,0.006,255,255,255
6381,0.008,255,255,255
6382,0.007,255,255,255
6383,0.002,255,255,255
6384,0.006,255,255,255
6385,0.002,255,255,255
6386,0.008,255,255,255
6387,0.006,255,255,255
6388,0.006,255,255,255
6389,0.009,255,255,255
6390,0.006,255,255,255
6391,0.010,255,255,255
6392,0.006,255,255,255
6393,0.007,255,255,255
6394,0.007,255,255,255
6395,0.008,255,255,255
6396,0.006,255,255,255
6397,0.008,255,255,255
6398,0.004,255,255,255
6399,0.001,255,255,255
6400,0.011,255,255,255
6401,0.007,255,255,255
6402,0.006,255,255,255
6403,0.005,255,255,255
6404,0.005,255,255,255
6405,0.006,255,255,255
6406,0.004,255,255,255
6407,0.005,255,255,255
6408,0.018,255,255,255
6409,0.006,255,255,255
6410,0.005,255,255,255
6411,0.005,255,255,255
6412,0.008,255,255,255
6413,0.002,255,255,255
6414,0.001,255,255,255
6415,0.007,255,255,255
6416,0.002,255,255,255
6417,0.008,255,255,255
6418,0.005,255,255,255
6419,0.007,255,255,255
6420,0.007,255,255,255
6421,0.003,255,255,255
6422,0.002,255,255,255
6423,0.007,255,255,255
6424,0.007,255,255,255
6425,0.003,255,255,255
6426,0.013,255,255,255
6427,0.009,255,255,255
6428,0.005,255,255,255
6429,0.009,255,255,255
6430,0.002,255,255,255
6431,0.007,255,255,255
6432,0.009,255,255,255
6433,0.011,255,255,255
6434,0.001,255,255,255
6435,0.007,255,255,255
6436,0.001,255,255,255
6437,0.009,255,255,255
6438,0.004,255,255,255
6439,0.004,255,255,255
6440,0.006,255,255,255
6441,0.009,255,255,255
6442,0.008,255,255,255
6443,0.009,255,255,255
6444,0.008,255,255,255
6445,0.007,255,255,255
6446,0.009,255,255,255
6447,0.005,255,255,255
6448,0.008,255,255,255
6449,0.007,255,255,255
6450,0.011,255,255,255
6451,0.006,255,255,255
6452,0.012,255,255,255
6453,0.002,255,255,255
6454,0.009,255,255,255
6455,0.004,255,255,255
6456,0.007,255,255,255
6457,0.004,255,255,255
6458,0.001,255,255,255
6459,0.009,255,255,255
6460,0.003,255,255,255
6461,0.004,255,255,255
6462,0.006,255,255,255
6463,0.009,255,255,255
6464,0.006,255,255,255
6465,0.005,255,255,255
6466,0.012,255,255,255
6467,0.003,255,255,255
6468,0.004,255,255,255
6469,0.008,255,255,255
6470,0.004,255,255,255
6471,0.008,255,255,255
6472,0.006,255,255,255
6473,0.011,255,255,255
6474,0.002,255,255,255
6475,0.009,255,255,255
6476,0.006,255,255,255
6477,0.006,255,255,255
6478,0.002,255,255,255
6479,0.008,255,255,255
6480,0.006,255,255,255
6481,0.006,255,255,255
6482,0.009,255,255,255
6483,0.010,255,255,255
6484,0.007,255,255,255
6485,0.007,255,255,255
6486,0.008,255,255,255
6487,0.006,255,255,255
6488,0.008,255,255,255
6489,0.004,255,255,255
6490,0.001,255,255,255
6491,0.011,255,255,255
6492,0.007,255,255,255
6493,0.006,255,255,255
6494,0.005,255,255,255
6495,0.005,255,255,255
6496,0.006,255,255,255
6497,0.001,255,255,255
6498,0.001,255,255,255
6499,0.005,255,255,255
6500,0.005,255,255,255
6501,0.006,255,255,255
6502,0.006,255,255,255
6503,0.005,255,255,255
6504,0.005,255,255,255
6505,0.011,255,255,255
6506,0.008,255,255,255
6507,0.002,255,255,255
6508,0.002,255,255,255
6509,0.007,255,255,255
6510,0.002,255,255,255
6511,0.009,255,255,255
6512,0.005,255,255,255
6513,0.007,255,255,255
6514,0.015,255,255,255
6515,0.007,255,255,255
6516,0.001,255,255,255
6517,0.006,255,255,255
6518,0.003,255,255,255
6519,0.003,255,255,255
6520,0.002,255,255,255
6521,0.002,255,255,255
6522,0.007,255,255,255
6523,0.007,255,255,255
6524,0.004,255,255,255
6525,0.013,255,255,255
6526,0.009,255,255,255
6527,0.005,255,255,255
6528,0.010,255,255,255
6529,0.002,255,255,255
6530,0.008,255,255,255
6531,0.009,255,255,255
6532,0.011,255,255,255
6533,0.007,255,255,255
6534,0.006,255,255,255
6535,0.009,255,255,255
6536,0.004,255,255,255
6537,0.004,255,255,255
6538,0.007,255,255,255
6539,0.010,255,255,255
6540,0.008,255,255,255
6541,0.008,255,255,255
6542,0.008,255,255,255
6543,0.007,255,255,255
6544,0.005,255,255,255
6545,0.009,255,255,255
6546,0.007,255,255,255
6547,0.006,255,255,255
6548,0.012,255,255,255
6549,0.002,255,255,255
6550,0.010,255,255,255
6551,0.004,255,255,255
6552,0.007,255,255,255
6553,0.005,255,255,255
6554,0.009,255,255,255
6555,0.003,255,255,255
6556,0.005,255,255,255
6557,0.015,255,255,255
6558,0.006,255,255,255
6559,0.004,255,255,255
6560,0.012,255,255,255
6561,0.003,255,255,255
6562,0.005,255,255,255
6563,0.008,255,255,255
6564,0.004,255,255,255
6565,0.008,255,255,255
6566,0.007,255,255,255
6567,0.007,255,255,255
6568,0.009,255,255,255
6569,0.006,255,255,255
6570,0.005,255,255,255
6571,0.008,255,255,255
6572,0.002,255,255,255
6573,0.006,255,255,255
6574,0.006,255,255,255
6575,0.009,255,255,255
6576,0.011,255,255,255
6577,0.007,255,255,255
6578,0.007,255,255,255
6579,0.008,255,255,255
6580,0.006,255,255,255
6581,0.008,255,255,255
6582,0.004,255,255,255
6583,0.001,255,255,255
6584,0.011,255,255,255
6585,0.008,255,255,255
6586,0.006,255,255,255
6587,0.005,255,255,255
6588,0.005,255,255,255
6589,0.006,255,255,255
6590,0.001,255,255,255
6591,0.005,255,255,255
6592,0.005,255,255,255
6593,0.006,255,255,255
6594,0.005,255,255,255
6595,0.008,255,255,255
6596,0.002,255,255,255
6597,0.002,255,255,255
6598,0.007,255,255,255
6599,0.002,255,255,255
6600,0.009,255,255,255
6601,0.005,255,255,255
6602,0.007,255,255,255
6603,0.005,255,255,255
6604,0.005,255,255,255
6605,0.007,255,255,255
6606,0.009,255,255,255
6607,0.001,255,255,255
6608,0.003,255,255,255
6609,0.004,255,255,255
6610,0.002,255,255,255
6611,0.007,255,255,255
6612,0.007,255,255,255
6613,0.004,255,255,255
6614,0.013,255,255,255
6615,0.009,255,255,255
6616,0.006,255,255,255
6617,0.010,255,255,255
6618,0.002,255,255,255
6619,0.008,255,255,255
6620,0.009,255,255,255
6621,0.011,255,255,255
6622,0.007,255,255,255
6623,0.009,255,255,255
6624,0.004,255,255,255
6625,0.004,255,255,255
6626,0.007,255,255,255
6627,0.010,255,255,255
6628,0.008,255,255,255
6629,0.009,255,255,255
6630,0.008,255,255,255
6631,0.007,255,255,255
6632,0.010,255,255,255
6633,0.005,255,255,255
6634,0.009,255,255,255
6635,0.001,255,255,255
6636,0.007,255,255,255
6637,0.006,255,255,255
6638,0.012,255,255,255
6639,0.011,255,255,255
6640,0.002,255,255,255
6641,0.010,255,255,255
6642,0.004,255,255,255
6643,0.008,255,255,255
6644,0.005,255,255,255
6645,0.010,255,255,255
6646,0.003,255,255,255
6647,0.005,255,255,255
6648,0.016,255,255,255
6649,0.006,255,255,255
6650,0.005,255,255,255
6651,0.013,255,255,255
6652,0.003,255,255,255
6653,0.005,255,255,255
6654,0.008,255,255,255
6655,0.004,255,255,255
6656,0.008,255,255,255
6657,0.007,255,255,255
6658,0.006,255,255,255
6659,0.009,255,255,255
6660,0.002,255,255,255
6661,0.007,255,255,255
6662,0.009,255,255,255
6663,0.002,255,255,255
6664,0.006,255,255,255
6665,0.007,255,255,255
6666,0.009,255,255,255
6667,0.006,255,255,255
6668,0.007,255,255,255
6669,0.004,255,255,255
6670,0.006,255,255,255
6671,0.007,255,255,255
6672,0.007,255,255,255
6673,0.008,255,255,255
6674,0.006,255,255,255
6675,0.008,255,255,255
6676,0.002,255,255,255
6677,0.004,255,255,255
6678,0.001,255,255,255
6679,0.011,255,255,255
6680,0.008,255,255,255
6681,0.007,255,255,255
6682,0.005,255,255,255
6683,0.005,255,255,255
6684,0.007,255,255,255
6685,0.002,255,255,255
6686,0.005,255,255,255
6687,0.006,255,255,255
6688,0.006,255,255,255
6689,0.005,255,255,255
6690,0.008,255,255,255
6691,0.002,255,255,255
6692,0.002,255,255,255
6693,0.008,255,255,255
6694,0.002,255,255,255
6695,0.009,255,255,255
6696,0.001,255,255,255
6697,0.005,255,255,255
6698,0.007,255,255,255
6699,0.005,255,255,255
6700,0.007,255,255,255
6701,0.009,255,255,255
6702,0.006,255,255,255
6703,0.001,255,255,255
6704,0.003,255,255,255
6705,0.004,255,255,255
6706,0.002,255,255,255
6707,0.002,255,255,255
6708,0.007,255,255,255
6709,0.007,255,255,255
6710,0.004,255,255,255
6711,0.013,255,255,255
6712,0.009,255,255,255
6713,0.006,255,255,255
6714,0.009,255,255,255
6715,0.002,255,255,255
6716,0.008,255,255,255
6717,0.009,255,255,255
6718,0.012,255,255,255
6719,0.007,255,255,255
6720,0.010,255,255,255
6721,0.005,255,255,255
6722,0.004,255,255,255
6723,0.007,255,255,255
6724,0.010,255,255,255
6725,0.008,255,255,255
6726,0.009,255,255,255
6727,0.009,255,255,255
6728,0.001,255,255,255
6729,0.010,255,255,255
6730,0.007,255,255,255
6731,0.005,255,255,255
6732,0.009,255,255,255
6733,0.007,255,255,255
6734,0.011,255,255,255
6735,0.007,255,255,255
6736,0.012,255,255,255
6737,0.002,255,255,255
6738,0.010,255,255,255
6739,0.004,255,255,255
6740,0.008,255,255,255
6741,0.005,255,255,255
6742,0.010,255,255,255
6743,0.003,255,255,255
6744,0.005,255,255,255
6745,0.012,255,255,255
6746,0.006,255,255,255
6747,0.005,255,255,255
6748,0.013,255,255,255
6749,0.003,255,255,255
6750,0.005,255,255,255
6751,0.008,255,255,255
6752,0.004,255,255,255
6753,0.008,255,255,255
6754,0.007,255,255,255
6755,0.001,255,255,255
6756,0.009,255,255,255
6757,0.002,255,255,255
6758,0.007,255,255,255
6759,0.004,255,255,255
6760,0.002,255,255,255
6761,0.006,255,255,255
6762,0.007,255,255,255
6763,0.004,255,255,255
6764,0.009,255,255,255
6765,0.006,255,255,255
6766,0.011,255,255,255
6767,0.006,255,255,255
6768,0.008,255,255,255
6769,0.008,255,255,255
6770,0.009,255,255,255
6771,0.001,255,255,255
6772,0.006,255,255,255
6773,0.008,255,255,255
6774,0.002,255,255,255
6775,0.004,255,255,255
6776,0.007,255,255,255
6777,0.009,255,255,255
6778,0.011,255,255,255
6779,0.008,255,255,255
6780,0.007,255,255,255
6781,0.005,255,255,255
6782,0.005,255,255,255
6783,0.007,255,255,255
6784,0.002,255,255,255
6785,0.005,255,255,255
6786,0.006,255,255,255
6787,0.006,255,255,255
6788,0.005,255,255,255
6789,0.009,255,255,255
6790,0.002,255,255,255
6791,0.002,255,255,255
6792,0.008,255,255,255
6793,0.002,255,255,255
6794,0.009,255,255,255
6795,0.005,255,255,255
6796,0.008,255,255,255
6797,0.015,255,255,255
6798,0.001,255,255,255
6799,0.007,255,255,255
6800,0.003,255,255,255
6801,0.003,255,255,255
6802,0.002,255,255,255
6803,0.008,255,255,255
6804,0.003,255,255,255
6805,0.007,255,255,255
6806,0.004,255,255,255
6807,0.013,255,255,255
6808,0.010,255,255,255
6809,0.006,255,255,255
6810,0.010,255,255,255
6811,0.002,255,255,255
6812,0.007,255,255,255
6813,0.008,255,255,255
6814,0.009,255,255,255
6815,0.011,255,255,255
6816,0.007,255,255,255
6817,0.005,255,255,255
6818,0.009,255,255,255
6819,0.004,255,255,255
6820,0.008,255,255,255
6821,0.011,255,255,255
6822,0.009,255,255,255
6823,0.009,255,255,255
6824,0.008,255,255,255
6825,0.010,255,255,255
6826,0.007,255,255,255
6827,0.006,255,255,255
6828,0.009,255,255,255
6829,0.007,255,255,255
6830,0.012,255,255,255
6831,0.006,255,255,255
6832,0.011,255,255,255
6833,0.002,255,255,255
6834,0.010,255,255,255
6835,0.005,255,255,255
6836,0.008,255,255,255
6837,0.005,255,255,255
6838,0.011,255,255,255
6839,0.004,255,255,255
6840,0.005,255,255,255
6841,0.012,255,255,255
6842,0.006,255,255,255
6843,0.004,255,255,255
6844,0.012,255,255,255
6845,0.003,255,255,255
6846,0.005,255,255,255
6847,0.009,255,255,255
6848,0.005,255,255,255
6849,0.008,255,255,255
6850,0.008,255,255,255
6851,0.002,255,255,255
6852,0.009,255,255,255
6853,0.007,255,255,255
6854,0.004,255,255,255
6855,0.002,255,255,255
6856,0.006,255,255,255
6857,0.007,255,255,255
6858,0.004,255,255,255
6859,0.010,255,255,255
6860,0.006,255,255,255
6861,0.011,255,255,255
6862,0.006,255,255,255
6863,0.008,255,255,255
6864,0.008,255,255,255
6865,0.008,255,255,255
6866,0.006,255,255,255
6867,0.008,255,255,255
6868,0.002,255,255,255
6869,0.004,255,255,255
6870,0.007,255,255,255
6871,0.009,255,255,255
6872,0.011,255,255,255
6873,0.008,255,255,255
6874,0.007,255,255,255
6875,0.006,255,255,255
6876,0.005,255,255,255
6877,0.007,255,255,255
6878,0.002,255,255,255
6879,0.005,255,255,255
6880,0.006,255,255,255
6881,0.006,255,255,255
6882,0.006,255,255,255
6883,0.009,255,255,255
6884,0.002,255,255,255
6885,0.008,255,255,255
6886,0.002,255,255,255
6887,0.009,255,255,255
6888,0.005,255,255,255
6889,0.007,255,255,255
6890,0.015,255,255,255
6891,0.007,255,255,255
6892,0.003,255,255,255
6893,0.004,255,255,255
6894,0.002,255,255,255
6895,0.001,255,255,255
6896,0.008,255,255,255
6897,0.007,255,255,255
6898,0.004,255,255,255
6899,0.011,255,255,255
6900,0.010,255,255,255
6901,0.006,255,255,255
6902,0.010,255,255,255
6903,0.003,255,255,255
6904,0.007,255,255,255
6905,0.008,255,255,255
6906,0.009,255,255,255
6907,0.011,255,255,255
6908,0.007,255,255,255
6909,0.002,255,255,255
6910,0.006,255,255,255
6911,0.009,255,255,255
6912,0.004,255,255,255
6913,0.008,255,255,255
6914,0.010,255,255,255
6915,0.009,255,255,255
6916,0.009,255,255,255
6917,0.009,255,255,255
6918,0.001,255,255,255
6919,0.011,255,255,255
6920,0.005,255,255,255
6921,0.009,255,255,255
6922,0.007,255,255,255
6923,0.006,255,255,255
6924,0.012,255,255,255
6925,0.012,255,255,255
6926,0.002,255,255,255
6927,0.010,255,255,255
6928,0.005,255,255,255
6929,0.008,255,255,255
6930,0.005,255,255,255
6931,0.010,255,255,255
6932,0.004,255,255,255
6933,0.005,255,255,255
6934,0.012,255,255,255
6935,0.007,255,255,255
6936,0.005,255,255,255
6937,0.013,255,255,255
6938,0.003,255,255,255
6939,0.005,255,255,255
6940,0.009,255,255,255
6941,0.005,255,255,255
6942,0.008,255,255,255
6943,0.001,255,255,255
6944,0.002,255,255,255
6945,0.010,255,255,255
6946,0.007,255,255,255
6947,0.002,255,255,255
6948,0.009,255,255,255
6949,0.002,255,255,255
6950,0.006,255,255,255
6951,0.007,255,255,255
6952,0.010,255,255,255
6953,0.006,255,255,255
6954,0.011,255,255,255
6955,0.007,255,255,255
6956,0.008,255,255,255
6957,0.008,255,255,255
6958,0.009,255,255,255
6959,0.007,255,255,255
6960,0.001,255,255,255
6961,0.008,255,255,255
6962,0.002,255,255,255
6963,0.004,255,255,255
6964,0.017,255,255,255
6965,0.011,255,255,255
6966,0.008,255,255,255
6967,0.007,255,255,255
6968,0.005,255,255,255
6969,0.005,255,255,255
6970,0.007,255,255,255
6971,0.002,255,255,255
6972,0.005,255,255,255
6973,0.006,255,255,255
6974,0.007,255,255,255
6975,0.006,255,255,255
6976,0.008,255,255,255
6977,0.002,255,255,255
6978,0.002,255,255,255
6979,0.008,255,255,255
6980,0.002,255,255,255
6981,0.009,255,255,255
6982,0.005,255,255,255
6983,0.008,255,255,255
6984,0.008,255,255,255
6985,0.005,255,255,255
6986,0.001,255,255,255
6987,0.007,255,255,255
6988,0.010,255,255,255
6989,0.001,255,255,255
6990,0.003,255,255,255
6991,0.004,255,255,255
6992,0.002,255,255,255
6993,0.001,255,255,255
6994,0.008,255,255,255
6995,0.008,255,255,255
6996,0.004,255,255,255
6997,0.011,255,255,255
6998,0.010,255,255,255
6999,0.006,255,255,255
7000,0.010,255,255,255
7001,0.003,255,255,255
7002,0.008,255,255,255
7003,0.008,255,255,255
7004,0.009,255,255,255
7005,0.012,255,255,255
7006,0.007,255,255,255
7007,0.006,255,255,255
7008,0.010,255,255,255
7009,0.005,255,255,255
7010,0.004,255,255,255
7011,0.008,255,255,255
7012,0.009,255,255,255
7013,0.009,255,255,255
7014,0.009,255,255,255
7015,0.009,255,255,255
7016,0.006,255,255,255
7017,0.008,255,255,255
7018,0.009,255,255,255
7019,0.010,255,255,255
7020,0.001,255,255,255
7021,0.007,255,255,255
7022,0.012,255,255,255
7023,0.007,255,255,255
7024,0.012,255,255,255
7025,0.002,255,255,255
7026,0.010,255,255,255
7027,0.005,255,255,255
7028,0.008,255,255,255
7029,0.005,255,255,255
7030,0.012,255,255,255
7031,0.004,255,255,255
7032,0.005,255,255,255
7033,0.012,255,255,255
